adId,Price,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1569822691,2650,Room,1,1.0,,na,0.0,,0,0.0,na,58,H2T2H9,-73.6024,45.5278,Plateau Mont-Royal West,1542
1569822608,1390,apartment,1,1.0, '1 an',june,0.0,1150.0,0,0.0,3 1/2,50,H3C 4A8,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),2217
1569822598,1100,apartment,1,0.0, '1 an',june,0.0,300.0,0,0.0,studio,30,H8R 3T3,-73.6557,45.4473,Saint-Pierre,478
1567970598,1150,apartment,1,0.0, '1 an',august,0.0,340.0,1,1.0,na,55,H2K 1B4,-73.5672,45.53,Centre-Sud North,409
1569822236,1765,Room,1,,,na,0.0,,0,0.0,na,52,H3H 1C5,-73.5967,45.5123,Downtown Montreal South & West,3703
1569822201,675,apartment,1,0.0, '1 an',august,1.0,979.0,1,1.0,na,50,H4J 2M7,-73.7231,45.5353,Cartierville Central,2637
1569822199,1250,apartment,1,0.0, '1 an',july,1.0,350.0,0,0.0,na,54,H3C 0P8,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),1883
1567701368,750,apartment,1,1.0, '1 an',july,0.0,450.0,0,1.0,na,64,H1V 3K8,-73.551,45.5702,Maisonneuve,1339
1569822056,2350,apartment,1,0.0, '1 an',june,1.0,900.0,0,1.0,4 1/2,39,H2X 2R1,-73.5739,45.5148,Plateau Mont-Royal Southeast,519
1569818788,795,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,11,H2H 1C7,-73.5837,45.5377,Plateau Mont-Royal North,990
1569817054,1275,Room,1,,,na,0.0,,0,0.0,na,58,H4C 2M6,-73.5922,45.478,Saint-Henri,1658
1569811353,1500,apartment,1,0.0, '1 an',july,1.0,,0,0.0,4 1/2,55,H2W 1S6,-73.5839,45.5194,Plateau Mont-Royal South Central,909
1569812752,1200,apartment,1,0.0, '1 an',june,0.0,,0,0.0,3 1/2,52,H1V 3G9,-73.551,45.5702,Maisonneuve,822
1569820387,800,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,47,H3H 1C5,-73.5967,45.5123,Downtown Montreal South & West,1899
1569809787,900,apartment,1,0.0, '1 an',na,0.0,,0,0.0,3 1/2,59,H1V 1K6,-73.551,45.5702,Maisonneuve,3160
1569809410,1225,apartment,1,, 'Non disponible',na,0.0,,0,0.0,4 1/2,51,H3S 1G2,-73.6292,45.5155,Côte-des-Neiges North,1356
1569822076,1100,apartment,1,0.0, '1 an',july,0.0,1.0,0,0.0,3 1/2,39,H2T 2S9,-73.6024,45.5278,Plateau Mont-Royal West,878
1569821976,1650,apartment,1,0.0, '1 an',september,0.0,130.0,1,1.0,na,64,H4G 1T2,-73.5798,45.4644,Verdun North,2262
1569821621,1200,apartment,1,0.0, '1 an',july,1.0,1800.0,0,0.0,2 1/2,48,H3C1N5,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),1369
1567182581,900,apartment,1,0.0, '1 an',july,1.0,750.0,1,1.0,studio,43,H3X1V6,-73.6483,45.4915,Hampstead,407
1566598640,825,apartment,1,0.0, '1 an',july,1.0,750.0,0,1.0,4 1/2,45,H1Z 1R2,-73.6444,45.5652,Saint-Michel West,904
1569821556,1700,apartment,1,0.0, '1 an',june,0.0,750.0,0,0.0,na,62,H2K1K5,-73.5672,45.53,Centre-Sud North,3349
1569821486,1290,apartment,1,0.0, '1 an',july,1.0,850.0,0,0.0,3 1/2,64,H2X1X3,-73.5739,45.5148,Plateau Mont-Royal Southeast,1004
1569816041,1290,apartment,1,0.0, '1 an',july,0.0,,0,0.0,3 1/2,26,H2X 1C3,-73.5739,45.5148,Plateau Mont-Royal Southeast,1038
1528170492,820,apartment,1,0.0, '1 an',january,0.0,586.0,0,1.0,3 1/2,42,H2E 2H4,-73.6256,45.5522,Villeray Northeast,306
1528170374,925,apartment,1,0.0, '1 an',january,0.0,728.0,0,1.0,4 1/2,45,H1Z 3M6,-73.6444,45.5652,Saint-Michel West,894
1569232177,640,apartment,1,0.0, '1 an',july,0.0,600.0,1,0.0,studio,61,H1V 1B9,-73.551,45.5702,Maisonneuve,2707
1536421473,1195,apartment,18,0.0, '1 an',na,0.0,,0,0.0,condo,56,H1R 3C0,-73.6229,45.5844,Saint-Léonard West,1009
1569817050,1395,apartment,1,0.0, '1 an',na,0.0,,0,,condo,56,H1R 3N3,-73.6229,45.5844,Saint-Léonard West,1035
1569821380,1550,apartment,1,0.0, '1 an',june,0.0,600.0,1,1.0,condo,43,H2L 0G2,-73.5744,45.5252,Centre-Sud South,849
1569821241,595,apartment,1,0.0, '1 an',july,0.0,225.0,0,0.0,na,60,H3S 1T9,-73.6292,45.5155,Côte-des-Neiges North,486
1569821038,1299,apartment,1,0.0, '1 an',june,0.0,750.0,0,0.0,na,57,H2X 1X7,-73.5739,45.5148,Plateau Mont-Royal Southeast,1476
1569821006,1765,apartment,1,0.0, '1 an',july,1.0,700.0,1,0.0,na,64,H3H 1C5,-73.5967,45.5123,Downtown Montreal South & West,2790
1569821001,1300,apartment,1,0.0, '1 an',june,0.0,1.0,0,1.0,3 1/2,54,H2R2A9,-73.6266,45.5452,Villeray Southeast,1147
1569820893,585,apartment,1,0.0, '1 an',july,0.0,800.0,0,0.0,studio,61,H1M2K7,-73.5559,45.5902,Mercier West,335
1569820889,820,apartment,1,0.0, '1 an',june,0.0,650.0,0,0.0,3 1/2,42,H2E 2H4,-73.6256,45.5522,Villeray Northeast,306
1569820883,1195,apartment,1,0.0, '1 an',august,1.0,450.0,0,0.0,na,39,H1N 1L9,-73.5499,45.5719,Mercier Southeast,223
1569809755,775,apartment,1,0.0, '1 an',august,0.0,700.0,1,0.0,na,63,,-1.0,-1.0,-1,1860
1569811022,1100,apartment,1,0.0, '1 an',august,1.0,450.0,0,0.0,na,42,H4A 1G1,-73.6252,45.4781,Notre-Dame-de-Grâce Northeast,1041
1569812965,942,apartment,1,0.0, '1 an',july,1.0,,0,0.0,na,49,H2S 1B9,-73.6144,45.5356,Petite-Patrie Southwest,344
1569820577,915,apartment,1,0.0, '1 an',july,0.0,500.0,0,0.0,condo,60,H1W 2E3,-73.5616,45.5423,Hochelaga,3343
1569820514,1450,apartment,1,0.0, '1 an',june,0.0,1.0,0,0.0,na,61,H4G 1T2,-73.5798,45.4644,Verdun North,1534
1569820301,1445,apartment,1,0.0, '1 an',june,0.0,1200.0,0,0.0,na,36,H2X 2B5,-73.5739,45.5148,Plateau Mont-Royal Southeast,1664
1566046866,775,apartment,1,0.0, '1 an',july,1.0,975.0,0,1.0,2 1/2,54,H3S 1G2,-73.6292,45.5155,Côte-des-Neiges North,749
1569820252,1100,apartment,1,1.0, '1 an',july,1.0,1400.0,0,0.0,2 1/2,24,H2X 1T8,-73.5739,45.5148,Plateau Mont-Royal Southeast,219
1569820148,1200,apartment,1,0.0, '1 an',june,0.0,650.0,0,0.0,na,61,H4A 2Z1,-73.6252,45.4781,Notre-Dame-de-Grâce Northeast,1804
1569811876,1295,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,48,H1X 1P8,-73.5935,45.5577,Rosemont Central,1033
1569811901,1750,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,63,H1G 3Z4,-73.6389,45.6061,Montreal North North,656
1569811826,850,apartment,1,0.0, '1 an',na,0.0,,1,0.0,3 1/2,62,H1N 1E3,-73.5499,45.5719,Mercier Southeast,104
1569819941,790,apartment,1,1.0, '1 an',july,1.0,1100.0,0,1.0,na,46,H8R 2A8,-73.6557,45.4473,Saint-Pierre,1420
1569819597,1125,apartment,1,0.0, '1 an',september,1.0,900.0,0,1.0,4 1/2,26,H1T 3R9,-73.5869,45.5653,Rosemont North,676
1569819552,875,apartment,1,0.0, '1 an',june,0.0,750.0,0,0.0,3 1/2,26,H1T 3R9,-73.5869,45.5653,Rosemont North,610
1569819528,850,apartment,1,0.0, '1 an',july,0.0,800.0,0,0.0,3 1/2,26,H4E 2R7,-73.5863,45.468,Ville Émard,392
1569819462,1625,apartment,1,1.0, '1 an',july,0.0,450.0,1,0.0,na,61,H3N 2J4,-73.6464,45.5335,Parc-Extension,2085
1569819304,1400,Room,1,,,na,0.0,,0,0.0,na,28,H3L 2E2,-73.6754,45.5529,Ahuntsic Southwest,146
1569819248,1300,apartment,1,0.0, '1 an',june,0.0,750.0,0,0.0,na,54,H4V 2H8,-73.6555,45.4755,Côte-Saint-Luc East,1889
1569819133,850,apartment,1,0.0, '1 an',june,0.0,775.0,0,0.0,na,51,H1Z 3T5,-73.6444,45.5652,Saint-Michel West,507
1569818955,975,Room,1,,,na,0.0,,0,0.0,3 1/2,62,,-1.0,-1.0,-1,844
1569812975,700,apartment,1,1.0, '1 an',may,1.0,,0,0.0,na,53,H3H 1N7,-73.5967,45.5123,Downtown Montreal South & West,660
1569812741,1250,apartment,1,0.0, '1 an',july,1.0,,0,0.0,4 1/2,56,H4V 1P2,-73.6555,45.4755,Côte-Saint-Luc East,584
1569811345,800,apartment,1,0.0, '1 an',na,0.0,,0,,na,30,H4N 1L5,-73.6807,45.5329,Saint-Laurent Outer Northeast,847
1569809741,590,apartment,1,0.0, '1 an',september,0.0,800.0,0,0.0,na,62,H3H 1G5,-73.5967,45.5123,Downtown Montreal South & West,2101
1569809563,1095,apartment,1,0.0, '1 an',na,0.0,,0,0.0,na,48,H1M 3B7,-73.5559,45.5902,Mercier West,864
1569362568,775,apartment,4,0.0, '1 an',may,1.0,940.0,0,1.0,2 1/2,54,H3S 1G2,-73.6292,45.5155,Côte-des-Neiges North,1340
1548275796,900,apartment,3,0.0, '1 an',july,0.0,650.0,0,1.0,3 1/2,61,H1V 1K6,-73.551,45.5702,Maisonneuve,3143
1505777134,800,apartment,3,0.0, '1 an',na,,,1,,2 1/2,38,H2P 1S2,-73.6418,45.5409,Villeray West,1524
1505773527,1095,apartment,29,0.0, '1 an',na,0.0,,0,0.0,4 1/2,26,H4E 2R7,-73.5863,45.468,Ville Émard,392
1569809260,1430,apartment,1,0.0, '1 an',august,1.0,586.0,1,1.0,na,28,H1T 4B5,-73.5869,45.5653,Rosemont North,707
1569818782,915,apartment,1,0.0, '1 an',june,0.0,1100.0,0,0.0,na,63,H1H0C2,-73.6524,45.5829,Montreal North South,706
1569818775,1915,apartment,1,0.0, '1 an',june,0.0,725.0,0,0.0,na,48,H3C 1V8,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),3533
1569818759,1150,apartment,1,1.0, '1 an',june,0.0,1300.0,0,0.0,na,38,H4V 2P5,-73.6555,45.4755,Côte-Saint-Luc East,1040
1569818708,1690,Room,1,,,na,0.0,,0,0.0,na,54,H1V 2W4,-73.551,45.5702,Maisonneuve,1529
1569818605,1430,apartment,1,0.0, '1 an',july,1.0,550.0,0,0.0,condo,61,H3C 1V6,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),1163
1569818601,1200,apartment,1,0.0, '1 an',july,1.0,1000.0,0,0.0,na,39,H4N 1L5,-73.6807,45.5329,Saint-Laurent Outer Northeast,1010
1569812310,875,apartment,1,0.0, '1 an',june,1.0,600.0,1,1.0,na,60,H1W 2S3,-73.5616,45.5423,Hochelaga,359
1569814827,1650,apartment,1,0.0, '1 an',june,1.0,,1,0.0,na,57,H1H 2J5,-73.6524,45.5829,Montreal North South,1906
1569809557,547,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,55,H3W2J7,-73.6442,45.4988,Côte-des-Neiges Southwest,1355
1569810258,925,apartment,1,0.0, '1 an',september,1.0,,0,0.0,3 1/2,23,H2L 3L7,-73.5744,45.5252,Centre-Sud South,491
1569809411,1275,apartment,1,, 'Non disponible',na,0.0,,0,0.0,4 1/2,53,H1X3K1,-73.5935,45.5577,Rosemont Central,265
1569818299,1300,apartment,1,0.0, '1 an',july,0.0,1100.0,0,0.0,condo,50,H2K 3V6,-73.5672,45.53,Centre-Sud North,1080
1569818182,1950,apartment,1,0.0, '1 an',july,1.0,550.0,0,0.0,4 1/2,63,H2X 2E1,-73.5739,45.5148,Plateau Mont-Royal Southeast,1249
1569813304,750,apartment,1,0.0, '1 an',june,0.0,,0,0.0,studio,38,H2P 1S2,-73.6418,45.5409,Villeray West,1483
1569816022,2525,apartment,1,0.0, '1 an',july,0.0,,0,0.0,na,64,H2X 3K3,-73.5739,45.5148,Plateau Mont-Royal Southeast,407
1569817025,925,apartment,1,1.0, '1 an',june,0.0,900.0,0,0.0,na,61,,-1.0,-1.0,-1,877
1569816816,950,apartment,1,0.0, '1 an',july,0.0,400.0,0,0.0,4 1/2,62,H2E 1Z3,-73.6256,45.5522,Villeray Northeast,200
1569816551,650,apartment,1,0.0, '1 an',july,0.0,600.0,0,1.0,na,57,H2W 1C9,-73.5839,45.5194,Plateau Mont-Royal South Central,758
1569816292,815,apartment,1,0.0, '1 an',july,0.0,700.0,0,0.0,3 1/2,60,H1V 1B9,-73.551,45.5702,Maisonneuve,492
1561408541,550,apartment,1,1.0, '1 an',june,0.0,800.0,1,0.0,2 1/2,47,H2K2Z8,-73.5672,45.53,Centre-Sud North,177
1350048286,1500,Room,1,,,na,0.0,,0,0.0,na,12,H1N 3A3,-73.5499,45.5719,Mercier Southeast,91
1569816209,630,Room,1,1.0,,na,0.0,,0,0.0,2 1/2,24,H1B 5A4,-73.5502,45.6454,Montreal East,424
1564750857,1650,apartment,1,0.0, '1 an',july,0.0,900.0,0,0.0,condo,62,H3H 0A2,-73.5967,45.5123,Downtown Montreal South & West,968
1569815868,850,Room,1,,,na,0.0,,0,0.0,na,49,H2T 2P9,-73.6024,45.5278,Plateau Mont-Royal West,434
1569815865,1600,apartment,1,0.0, 'Au mois',july,0.0,1475.0,0,1.0,condo,64,H2G 2K5,-73.6061,45.5434,Petite-Patrie Northeast,740
1564861099,1050,apartment,1,1.0, '1 an',july,1.0,900.0,0,0.0,na,36,H2S 1C9,-73.6144,45.5356,Petite-Patrie Southwest,312
1569815492,1050,apartment,1,0.0, 'Au mois',july,0.0,1000.0,0,0.0,na,59,H3S 1S4,-73.6292,45.5155,Côte-des-Neiges North,148
1569815291,3800,apartment,1,0.0, '1 an',july,0.0,960.0,1,1.0,condo,64,H3B 3A7,-73.5672,45.5058,Downtown Montreal East,1111
1569815275,1300,Room,1,,,na,0.0,,0,0.0,4 1/2,64,H3K 1L9,-73.564,45.4858,Pointe-Saint-Charles,897
1553548798,1550,apartment,1,0.0, '1 an',june,1.0,850.0,0,0.0,na,61,H3N 2S2,-73.6464,45.5335,Parc-Extension,874
1564600083,810,apartment,1,0.0, '1 an',june,1.0,507.0,0,0.0,3 1/2,57,H8R 2A7,-73.6557,45.4473,Saint-Pierre,1284
1564682487,1450,apartment,1,0.0, '1 an',june,1.0,500.0,0,0.0,na,26,H4C 3R7,-73.5922,45.478,Saint-Henri,326
1560383064,960,apartment,1,0.0, '1 an',june,1.0,266.0,0,0.0,3 1/2,35,H3H 2M1,-73.5967,45.5123,Downtown Montreal South & West,2775
1560155619,1950,apartment,1,0.0, '1 an',june,1.0,1090.0,0,0.0,na,56,H3H 1K7,-73.5967,45.5123,Downtown Montreal South & West,3944
0,1135,,1,,,na,0.0,,0,0.0,na,51,H2L 1L8,-73.5744,45.5252,Centre-Sud South,4265
0,1045,,1,,,na,0.0,,0,0.0,studio,64,H3H 1K7,-73.5967,45.5123,Downtown Montreal South & West,3565
0,1250,,1,,,na,0.0,,0,0.0,3 1/2,63,H3H 1K7,-73.5967,45.5123,Downtown Montreal South & West,3957
0,810,,1,,,na,0.0,,0,0.0,studio,36,H3H 2M1,-73.5967,45.5123,Downtown Montreal South & West,2774
0,1595,,1,,,na,0.0,,0,0.0,na,51,H4B 2K8,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,3598
